rank,lecture_id,recommendation_score,preference_similarity,predicted_quality_norm,predicted_quality_5pt,article_count,rating_count,rating_average,rating_average_norm,assignment_low_score,assignment_high_score,teamwork_low_score,teamwork_high_score,grading_generous_score,grading_strict_score,attendance_light_score,attendance_strict_score,exam_light_score,exam_heavy_score,text_assignment_negative_tfidf,text_assignment_positive_tfidf,text_assignment_tfidf,text_attendance_negative_tfidf,text_attendance_positive_tfidf,text_attendance_tfidf,text_exam_negative_tfidf,text_exam_positive_tfidf,text_exam_tfidf,text_grading_negative_tfidf,text_grading_positive_tfidf,text_grading_tfidf,text_negative_ratio,text_neutral_ratio,text_positive_ratio,text_teaching_negative_tfidf,text_teaching_positive_tfidf,text_teaching_tfidf,text_teamwork_negative_tfidf,text_teamwork_positive_tfidf,text_teamwork_tfidf,top_tfidf_terms,sample_review
127,2086987,0.7003861714210677,0.6027203635816729,0.9282730563796557,4.6413652818982785,20,148,4.64,0.928,0.689189,0.310811,0.95946,0.040541,0.763514,0.236487,0.39527,0.233108,0.367567,0.421622,0.0,0.050966,0.035687,0.0,0.0,0.0,0.0,0.213102,0.213102,0.0,0.095677,0.095677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"오페라, 뮤지컬, 필기를, 열심히, 뮤지컬이나, 과자, 받아적으면, 필기, 교수님이, 많아서, 됩니다, 교양을, 시험도, 오픈북이어서, 필기만, 통해서, 열심히하면, 재미있고, 오픈북이라, 자세히",진짜 최고의 교양 이게 바로 내가 생각했던 대학교의 교양 수업이었음 수업 시간 때 작품이랑 작곡가 설명해주고 영상도 틀어주시는데 비극 작품이 많아서 매 수업마다 눈물 나옴 본인이 뮤지컬이나 오페라 둘 중 하나에 관심
128,2376781,0.700155504807566,0.6156152677957545,0.8974160578351267,4.487080289175633,20,192,4.63,0.926,0.679688,0.320312,0.98698,0.013021,0.789062,0.210937,0.007812,0.953125,0.403646,0.395833,0.0,0.116234,0.081389,0.0,0.079047,0.089279,0.0,0.198839,0.198839,0.0,0.12915,0.12915,0.0,0.1,0.9,0.0,0.026038,0.026038,0.0,0.0,0.0,"뉴스, 거의, 1면을, 찍어야, 달라서, 친절하시고, 해주시는, 그치만, 관심, 성적, 매주, 그런지, 중간에, 주시고, 기말, 수업에, 시험은, 떴습니당, 암기식이지만, 녹아있어요",매주 뉴스 리뷰해주셔서 좋았습니다 시험은 그냥 암기식이지만 기말 때 양이 갑자기 많아집니다 과제도 1번밖에 안 나가고 수업도 대형강의라 널널해서 추천
129,2377238,0.6995605914694707,0.5989326143175592,0.9343592048239312,4.671796024119656,12,52,4.75,0.95,0.538462,0.461539,0.144231,0.855769,0.913461,0.086539,0.403846,0.144231,0.980769,0.014423,0.0,0.091521,0.064085,0.0,0.0,0.0,0.0,0.069755,0.069755,0.332426,0.053154,0.16034,0.083333,0.0,0.916667,0.0,0.0,0.0,0.0,0.51421,0.113176,"학생들, 내내, 경영학과, 코딩보다는, 학기, 팀플만, 봐주십니다, 편의, 교수님이, 최고의, 부담, 중감, 비즈니스애널리틱스, 최종발표하면, 자료제출, 회의해서, 미팅, 제출해야돼요, 주라, 만나는지에","중감, 기말 없고 한 학기 내내 팀 프로젝트가 다인 수업입니다. 크게 부담 되는 팀 프로젝트도 아니었고, 교수님이 점수도 진짜 잘 주시고 학생들 편의도 많이 봐주시는 것 같아 좋았습니다 !"
130,2087095,0.6982790998743782,0.5828866564722001,0.9675281344794608,4.837640672397304,20,103,4.72,0.944,0.946603,0.053399,0.966019,0.03398,0.825242,0.174757,0.490291,0.237864,0.478155,0.31068,0.0,0.061321,0.042938,0.0,0.237141,0.103293,0.0,0.063983,0.063983,0.0,0.031892,0.031892,0.0,0.0,1.0,0.0,0.026038,0.026038,0.0,0.0,0.0,"반도체, 공정에, 재료에, 재료, 재밌게, 믿고, 양은, 출석, 가르쳐주시고, 들을, 범위가, 재미있게, 많지만, 상당히, 출석은, 많습니다, 마지막, 양이, 있을, 없습니다",암기할 양은 많지만 재밌게 가르치심. 암기 잘하시는 분들은 좋는 학점 받아갈 수 있을거예요!
131,2454953,0.6981241069062172,0.5968563597301919,0.9344155169836094,4.672077584918047,7,47,4.64,0.928,0.510638,0.489362,0.500001,0.500001,0.861702,0.138298,0.095745,0.670213,0.96383,0.017021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"케이, 나에, 수업입니다, 통해, 있는, 잘알아가고, 깨달음도, 감동이에요, 위로받고, 앙트레, 보석, 돌아간다, 탐색하는, 부담감없이, 대해, 들으면, 1교시는, 힐링하고, 할거에요, 크게",K 한학기동안 감사했습니다. 이번학기 최고의 선택
132,786591,0.6980633882354024,0.5856030769873236,0.9604707811475864,4.802353905737932,20,270,4.9,0.98,0.516667,0.483333,0.938889,0.061111,0.896296,0.103703,0.111111,0.751853,0.709445,0.047408,0.0,0.050966,0.035687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070763,0.070763,0.0,0.0,1.0,0.0,0.032677,0.032677,0.0,0.0,0.0,"발표나, 좋습니다, 재미있고, 풀어서, 알려주십니다, 설명해주십니다, 기말도, 시험도, 꿀강, 재밌고, 부담이, 없이, 얻어가는지, 데로만, rp는, 연계시키는, 보고서느낌보다, 일기처럼, 직접호명하세요, 채우지",교수님 친철하시고 발표나 토론이 없어서 좋습니다!!
133,2377082,0.6978599821049157,0.6006832430684993,0.9246057065232209,4.623028532616105,8,48,4.73,0.946,0.624999,0.374999,0.989584,0.010417,0.708333,0.291666,0.020834,0.958333,0.73125,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102154,0.102154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"논어, 해주시고, 사실, 시험은, 유동학부라면, 김동민, 들어보는걸, 구절과, 인간관계, 고민거리에, 힐링과목이었다, 맹자수업에, 조는걸, 잔잔하고, 스토리형식입니다, 수업일때와, 절반이상이, 다른얘기였는데, 잘안됐습니다, 3시간연강기준","최고의 강의. 유동학부라면 김동민 교수님 수업 한번쯤 들어보는걸 추천한다. 논어 구절과 관련해 공자의 다양한 사상을 공부하는데, 흥미롭다. 그리고 진로 고민, 인간관계 등 다양한 고민거리에 대해서 나름의 답을 해주시"
134,2086961,0.6973014188976292,0.6193364959420311,0.8792195724606917,4.396097862303458,20,260,4.39,0.878,0.582692,0.417308,0.961539,0.038462,0.659615,0.340384,0.284615,0.334615,0.556538,0.271923,0.0,0.122643,0.085877,0.0,0.158094,0.068862,0.0,0.183126,0.195304,0.0,0.064838,0.064838,0.0,0.1,0.9,0.0,0.084752,0.084752,0.0,0.055398,0.012193,"철학에, 교안, 출튀, 시험, 과제도, 없으면, 관심, 정치색, 관심이, 잡으심, 출튀도, 정보, 추천, 혹은, 수업이, 하니까, 들을, 강의라고, 안듣고, 깐깐하게",수업 내용은 좋은데 정치색 너무 드러낸다 좌쪽 특유의 지들은 재밌을거라 생각하는 갑분싸 개그를 듣다보면 토악질이 나온다 수업은 잘해서 5점
135,484752,0.6960114977748711,0.6081820210755681,0.9009469434065785,4.504734717032893,20,111,4.68,0.936,0.315316,0.684685,0.936937,0.063063,0.833334,0.166666,0.234234,0.477477,0.374775,0.426577,0.0,0.349911,0.245015,0.0,0.180853,0.078775,0.0,0.318394,0.318394,0.0,0.16644,0.16644,0.05,0.0,0.95,0.0,0.078113,0.078113,0.0,0.0,0.0,"열전달, 과제, 문제를, 예시를, 했다, 어려운, 고한서, 기말은, 정도는, 있고, 느껴진다, 높았음, 기말, 수업을, 어렵고, 시간안에, 올해는, 깜짝, 그의, 있다",강의 굉장히 잘해주시고 예시를 들어 설명해주셔서 잘 집중할 수 있었던 과목입니다. 하지만 기말고사 부분 부터 갑자기 어려운 증명파트 등이 나오면서 수업의 페이스를 따라가기 힘들었다...? 정도가 단점이었습니다. 한번
136,2249519,0.6959659691269968,0.6069935240523846,0.9035683409677587,4.517841704838793,20,103,4.77,0.954,0.588235,0.411764,0.980392,0.019608,0.77451,0.22549,0.161765,0.661765,0.745588,0.007843,0.0,0.153304,0.128815,0.0,0.0,0.0,0.0,0.036533,0.048711,0.0,0.038344,0.038344,0.0,0.15,0.85,0.0,0.078113,0.078113,0.0,0.05,0.011005,"pr에, 좋으세요, 과제, pr, 생겼어요, 마케팅, 하나만, 사례, 강의력, 시험, 시험도, 재밌어요, 다만, 관심, 대해서, 관심이, 매번, 많아요, 강의가, 좋고","교수님 친절하시구 수업도 실제 사례 이야기해주시면서 재밌게 수업했습니다. 시험 한 번 과제 하나가 전부이고, 시험도 사례 관련 문제가 가장 배점이 높았던 것 같습니다. 그런데 거의 항상 수업 시간을 오버하셔서 다음 "
137,2086910,0.6949969051997573,0.6044288022466537,0.9063224787569988,4.531612393784994,20,106,4.52,0.904,0.792453,0.207547,0.353773,0.646226,0.693396,0.306604,0.216981,0.504717,0.563679,0.271226,0.0,0.204269,0.143033,0.0,0.228748,0.099637,0.0,0.239117,0.239117,0.0,0.161569,0.161569,0.0,0.0,1.0,0.0,0.052075,0.052075,0.0,0.0,0.0,"에세이, 열심히, 있는, 강의력이, 것도, 기말, 듣고, 철학적인, 화가, 별로라고, 얻어가는, 거의, 성적, 미리, 중간, 건지, 흐름을, 수업입니다, 내용이, 과제",그저 goat 강의력이 거의 인강 1타 강사 수준임
138,990986,0.6946417218213026,0.6210296621471154,0.8664031943944059,4.33201597197203,20,629,3.62,0.724,0.602544,0.397456,0.965024,0.034976,0.670906,0.329094,0.477743,0.13116,0.402624,0.399046,0.0,0.151512,0.137668,0.0,0.079047,0.034431,0.044483,0.327885,0.35224,0.0,0.135602,0.135602,0.05,0.05,0.9,0.0,0.039678,0.039678,0.0,0.0,0.0,"평균이, 한자, 문제가, 오프라인으로, 보면, 테제, 바뀌었는데, 시험, 쉽습니다, 동양철학에, 동양사상, 윤리, 내용이, 내용, 엄청, 놓쳐서, 그만큼, 쉬웠고, 중간, 사서",양이 많지만 어렵지는 않습니다 평균이 낮아 논어공부하듯 나오는 몇안되는 테제 잘 정리하면 좋은점수 받으실 수 있습니다 교수님 귀여우시고 따라나오는 동양사상가들 이야기 재밌었습니다
139,2086999,0.6938516822691645,0.6051585071047897,0.9008024243193724,4.504012121596862,20,221,4.59,0.918,0.624435,0.375566,0.977376,0.022625,0.69457,0.30543,0.493212,0.097284,0.40362,0.399095,0.0,0.165947,0.116199,0.0,0.0,0.0,0.0,0.287782,0.287782,0.0,0.211763,0.211763,0.0,0.0,1.0,0.0,0.026038,0.026038,0.0,0.0,0.0,"논리학, 논리학에, 좋고, 매주, 시험, 중간, 관심, 75, 내용, 논리, 중앙값, 좋을, 제때, 추천합니다, 교수님의, 퀴즈, 들으실, 기말, 에이쁠, 있으신","밑에 잘 써져있겠지만 꿀빨고 싶은 사람이 들을 교양은 아니다. 다들 의욕에 넘쳐서 수강신청할테지만, 그런 사람들에게 한 마디 하자면 그래도 2학점 교양임을 잊어서는 안된다는 것이다. 2회독 정도 해서 개념 다 잡았으"
140,44105,0.6930158434735783,0.610579423258293,0.8853674906425772,4.426837453212887,20,169,4.63,0.926,0.576923,0.423076,0.952663,0.047337,0.757396,0.242603,0.31065,0.443788,0.400296,0.398816,0.0,0.291864,0.204368,0.0,0.0,0.0,0.044483,0.269754,0.29411,0.0,0.140473,0.140473,0.05,0.05,0.9,0.184308,0.0,0.052075,0.0,0.0,0.0,"온라인, 온라인이기에, 족보, 중간고사는, 시험보다, 시험, 어려웠던, 넉넉하게, 퀴즈, 안하면, 웹워크, 들을, 족보에서, 받아서, 온라인이라, 봅니다, 그게, 있다면, 수업이라, 중간",온라인이기에 묻지도 따지지도 않고 별 5개입니다.
141,43617,0.6928842870199557,0.607673184600304,0.8917101926658101,4.45855096332905,5,45,2.93,0.586,0.555555,0.444444,0.911111,0.088888,0.788889,0.21111,0.088889,0.833333,0.411111,0.4,0.0,0.613215,0.429385,0.0,0.316188,0.137724,0.0,0.480291,0.480291,0.0,0.480946,0.480946,0.0,0.0,1.0,0.0,0.137139,0.137139,0.0,0.0,0.0,"디도에서, 이라는, 나옴, 교재를, 막상, 공부하면, 같음, 그래서, 따로, 다들, 대출이나, 폰만지면, 화내심, 슬리퍼나, 이해될듯말듯한데, 수업듣느것만으론, 못풂, 시험대비해야지, 찝어주지도, 문제유형받아보면","수업시간에 본인 자랑을 많이 하시고, 시험 직전에 진도를 아주 빡세게 빼십니다. 시험은 교수님이 사용하시는 교재를 디도에서 대여해서 풀어보면 풀 수 있음. 학점을 굉장히 잘 주심. 본인 생각보다 2단계 높게 나옴."
142,991528,0.6924284755594332,0.5743143902766457,0.9680280078859373,4.840140039429687,20,120,4.58,0.916,0.9375,0.0625,0.954166,0.045833,0.841666,0.158334,0.658334,0.158333,0.446667,0.346667,0.0,0.030661,0.021469,0.0,0.079047,0.034431,0.0,0.087382,0.087382,0.0,0.192408,0.192408,0.0,0.0,1.0,0.0,0.164472,0.164472,0.0,0.0,0.0,"강의력, 고분자에, 출석은, 좋으세요, 쉽게, 학점은, 출결은, 학점, 같아요, 이해하기, 하시면, 평균, 좋으십니다, 얼얼한, 서운해하십니다, 적으시는, 암기까지는, 구조였습니다, 체점기준이, 안들어가요",출석 안부르심. 강의력 좋으신데 시험 뒤통수가 얼얼한 편
143,2376785,0.6922938514565793,0.5931489934025924,0.9236318535825488,4.618159267912744,20,66,4.65,0.93,0.734849,0.265151,1.0,0.0,0.780304,0.219697,0.401516,0.181818,0.4,0.4,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.15472,0.15472,0.0,0.070236,0.070236,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,"오픈북, 강의가, 경제의, 1교시라, 타임어택이라, 부담, 충분히, 공부, 좋은, 내용도, 1교시, 시험은, 빼고는, 재밌고, 열심히, 중간은, 듣기, 수업인게, 내용이었던, 북이었는데",1교시 3시간 수업인게 조금 빡세긴 하지만 교수님이 학생들 배려 많이 해주시는게 느껴져요. 시험은 교안만 달달 외우면 에이쁠은 무난하게 가져갈 수 있습니다. 수업 때 딴짓 좀 많이 했지만 공부 열심히 했더니 좋은 결
144,42421,0.6913592305695508,0.5966023811552505,0.9124585458695852,4.562292729347926,12,52,4.69,0.938,0.432692,0.567307,0.942308,0.057693,0.865385,0.134615,0.153846,0.701923,0.4,0.4,0.0,0.051101,0.035782,0.0,0.0,0.0,0.0,0.183432,0.183432,0.0,0.0,0.053154,0.0,0.166667,0.833333,0.0,0.054461,0.054461,0.0,0.0,0.0,"갓병성, 놓치면, 학점은, 난이도는, 확실히, 그래도, 과제는, 혼자, 들어도, 웹엑스때마다, 기도했다, 밑인데도, 7등하고, 띠용, 놓치는거, 내시는거, 달아주실거에요, 10개정도씩, 8번정도, 그보다",실시간 웹엑스때마다 내 이름 부르지 말길 기도했다. 학점느님. 중기말 다 평균 한창 밑인데도 비쁠을 주신 갓병성
145,1612256,0.6908644528031271,0.6058323592741797,0.889272671037338,4.44636335518669,20,262,4.43,0.886,0.337786,0.662214,0.791984,0.208015,0.799619,0.200381,0.29771,0.438931,0.60687,0.169848,0.025,0.289843,0.224423,0.0,0.0,0.0,0.050246,0.16514,0.19265,0.0,0.064312,0.064312,0.05,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,"과제가, 쓰는, 과제, 오픈북이라, 윤리적, 소비, 매주, 객관식을, 실천, 직관적이고, 기말, 객관식은, 개인과제, 중요할, 중간대체, 글쓰는, 한데, 친절하시고, 있고, 각각",과제가 많지만 무난하게 학점 잘 주시는 것같아요 족보 보시고 오픈북이라 그냥 무난합니다
146,43667,0.6908369825933626,0.6040303685642568,0.893385748661276,4.466928743306379,20,417,4.34,0.868,0.803615,0.196385,0.96265,0.03735,0.648192,0.351807,0.051807,0.878314,0.401807,0.4,0.0,0.306607,0.214692,0.0,0.303126,0.132034,0.0,0.334511,0.334511,0.0,0.243461,0.243461,0.0,0.0,1.0,0.0,0.078113,0.078113,0.0,0.0,0.0,"논증, 생각합니다, 논리학, 오프라인, 과제, 점수에, 많은, 온라인, 과제가, 시험, 다음, 대답이, 학기부터는, 하십니다, 질문, 국어, 계속, 하시고, 교수님이라, 문제가",교수님 귀여우심 크롱닮은듯 국어에 재능있으면 꿀강임 수능국어 준비할때 리트같은거 많이 풀어봤거나 더러운 비문학 이런거 자신있으면 강추 저는 그냥 무난하게 개념만 외우고 연습문제만 깨작거리고 점수 잘 받은거같아요 과제
147,487142,0.6907376689650226,0.5778451115735668,0.9541536362117532,4.770768181058766,11,51,4.96,0.992,0.421569,0.578432,0.480392,0.519608,0.960784,0.039216,0.058824,0.882353,0.571569,0.203922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103456,0.103456,0.0,0.127703,0.127703,0.0,0.0,1.0,0.0,0.059412,0.059412,0.0,0.0,0.0,"연습문제, 갓수봉, 스윗하시고, 친절하게, 좋으십니다, 나오니, 친절하고, 선생님보다, 교수님이, 안에서, 채워주십니다, 있을거에요, 풀어보면, 수업도, 고등학교, 미리미리, 설명도, 해주시고, 열심히, 것을",과목 자체가 힘든과목이 아니라고 생각 가끔 어려운내용도 교수님이 매우 친절하고 자세하게 설명해주시므로 무난함 성적도 다채워주심 노력하면 에이쁠 어렵지 않습니다
148,2010037,0.6904967850055919,0.5797979788870165,0.9487939992822677,4.743969996411338,20,173,4.79,0.958,0.968208,0.031792,0.979769,0.020231,0.864162,0.135838,0.193642,0.624277,0.502601,0.284393,0.0,0.122643,0.085877,0.0,0.967521,0.421429,0.0,0.172993,0.172993,0.0,0.165032,0.165032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"프랑스어, 교수님이, 외우면, 출석, 듣고, 하나도, 결석, 전환도, 시험, 수업만, 일교시, 시험도, 노베로, 없고, 배려해주시고, 분이라면, 3일, 중간, 단어, 에이쁠",겨울계절학기로 들었는데 교수님이 학생들 배려를 잘해주십니다. 기말만 있어서 양이 꽤 많습니다.
149,2376791,0.69000604192588,0.6355815934279159,0.8169964217544632,4.084982108772316,20,89,4.15,0.83,0.393259,0.606742,0.966292,0.033708,0.64045,0.359551,0.292134,0.516853,0.939887,0.035393,0.0,0.245286,0.171754,0.0,0.112039,0.048802,0.0,0.138909,0.138909,0.098911,0.198333,0.262644,0.05,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,"내면, 과목, 학점, 온라인, 과제, 분량이, 없지만, 3번, 오프라인, 필요없고, 중간, 기말, 받기는, 3개, 있는데, 안듣고, 올려주셔서, 교안만, 출석도, 과제만",배우는 건 없지만 수업 안듣고 학점따고 싶으면 듣는 걸 추천합니다. 출튀를 하도 많이해서 그런가 이제 전자출결 말고 직접호명 하시더라구요. 그래도 출튀가 많습니다. 그리고 과제가 생각보다 부담스러우니 감당할 수 있는
150,2576494,0.6899546271112948,0.5868031790784396,0.930641339187957,4.653206695939785,20,70,4.67,0.934,0.885715,0.114285,0.942857,0.057143,0.785714,0.214286,0.45,0.05,0.392857,0.414285,0.0,0.075756,0.053046,0.0,0.0,0.0,0.0,0.157359,0.157359,0.0,0.235671,0.235671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"퀴즈는, 공주님, 오픈북처럼, 시험, 교수님이, 좋아요, 플립러닝이라, 절평, 사서, 쉽게, 됩니다, 거의, 편의를, 기준이, 쉬운, 중간, 기말, 나와서, 전에, 부담",교수님이 하나하나 떠먹여주시는 수업입니다.
151,44132,0.6893655441654983,0.5864361525403518,0.9295341246241737,4.647670623120868,20,328,4.63,0.926,0.507645,0.492355,0.944954,0.055045,0.833333,0.166667,0.299695,0.480122,0.413608,0.387615,0.0,0.061321,0.042938,0.0,0.079047,0.034431,0.0,0.151962,0.151962,0.0,0.114838,0.114838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"solving, problem, session, 온라인, 문제, 나머지는, 출튀, 설명을, 있으면, 잡으시고, 편합니다, 풀고, 알아듣기, 가능, 매우, 나와서, 갓드리바, 비쁠의, 드리바, 가득",왓더스댓민? 수업을 들을수록 드며든다 그저 대리바
152,2087081,0.6886435654017381,0.6123074527039691,0.8667611616965324,4.333805808482662,20,112,4.18,0.836,0.544643,0.455357,0.924107,0.075893,0.705358,0.294643,0.446429,0.183036,0.528125,0.253572,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.183937,0.183937,0.0,0.12915,0.12915,0.0,0.15,0.85,0.0,0.034285,0.034285,0.0,0.15,0.033014,"토론, 생각을, 지엽적인, 참여, 교양, 대한, 시험, 가능한, 생각하시면, 발표에, 책에, 토론을, 발표, 원하는, 발표가, 없다, 모르겠음, 있다, 느낌, 열심히",공대생들에게는 너무나 귀찮은 수업일테지만 생각의 지평을 넓혀주는 수업이다. 공학도들이 한번씩 들어보며 이런 관점도 있구나 라고 생각했으면 좋겠다.
153,490996,0.6884662568995673,0.570053086980705,0.9647636533769127,4.8238182668845635,20,85,4.89,0.978,0.694117,0.305883,0.982353,0.017647,0.799999,0.199999,0.470588,0.111764,0.552353,0.225882,0.0,0.064595,0.045231,0.0,0.101806,0.044344,0.0,0.071362,0.071362,0.0,0.031892,0.031892,0.0,0.0,1.0,0.0,0.144594,0.144594,0.0,0.0,0.0,"그저, goat, 갓종락, 좋으시고, 웹워크는, 시험도, 최고의, 좋고, 있는, 온라인, 수준으로, 강의력, 풀면, 에쁠, 믿으십시오, 버스에, 탑승만, 2둘다, 받았슴다, 제출이었는데",아아..믿으십시오... 교수님 버스에 탑승만 하시면 됩니다..
154,43095,0.6883194433656442,0.6152679883778697,0.8587728383371184,4.293864191685592,20,106,4.33,0.866,0.504717,0.495283,0.938679,0.061321,0.745283,0.254717,0.193396,0.603774,0.691981,0.071698,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.083119,0.11063,0.098911,0.096731,0.128623,0.1,0.1,0.8,0.0,0.032677,0.032677,0.0,0.0,0.0,"기말, 과제도, 어려워요, 됩니다, 8번, 크게크게, 난이도가, 영어로, 모르겠어서, 과제는, 있어요, 어렵지, 금방, 공부하시면, 개인적으로는, 공부하기, 매우, 그래도, 수도, 처음",과제는 금방금방 합니다 근데 저는 기간을 놓쳐서 못낸 적이 있어요 시험도 반 정도 알고 나머지는 모르겠어서 망했다 싶었는데 A나와서 놀랐어요 사실 내용이 너무 어려워서 중간에 포기했다가 시험정보 보고 급하게 그 부분
